ID_recipient_account,ID_recipient_country,ID_recipient_subsidiary,ID_recipient_institute,Abroad,SEPA,Causal,Currency,Equivalent_value,Channel,Instant,UserAgent,Timestamp,ID_sender_account,ID_sender_subsidiary,Label_fraud_post
IBAN41472591860643536993,PS,NK2BY,E3C2,1,0,Get pressure month oil ready hospital economy. Throughout different pressure design feel offer hold.,GBP,9383.23,A,1,Opera/9.86.(X11; Linux i686; bem-ZM) Presto/2.9.185 Version/12.00,2024/08/05 14:03:34,IBAN36011541290266518828,,0
IBAN99687309360307497774,MZ,ZMAQ0,,0,1,Color rate let hard former along help on. New information international seem than TV. Bad team against perhaps.,JPY,4672.54,A,0,,2024/07/16 21:29:54,IBAN74807965585056388576,ZY7O7,0
IBAN49968049392076616927,US,MLZWE,,0,0,Believe gun election three foreign short. Room sell body improve a.,CHF,2399.63,W,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/3.0),2024/05/01 13:21:58,IBAN37951206340719268600,9HN7G,0
IBAN53877099607380584074,EC,FBRZB,5IL6,0,0,"Still fight finally sing.
Mrs hour entire certainly pattern pick. Push cultural reveal response war author compare entire.",JPY,2321.4,O,1,Opera/8.28.(Windows 98; nb-NO) Presto/2.9.167 Version/12.00,2024/01/20 08:06:35,IBAN37347347248426422690,WYSE0,1
IBAN00698527233233882958,GT,PFDO1,HU8I,0,1,"Report fight tax case left. Growth town still. Learn big try huge open see.
Ability girl not town. Just now beyond poor minute past.",EUR,1168.33,C,0,Opera/9.31.(Windows NT 10.0; li-NL) Presto/2.9.167 Version/10.00,2024/07/17 21:01:48,IBAN53142995045867993490,W5JT1,1
IBAN85193562046863074107,LS,XWMM9,HOD1,1,0,Laugh individual for throw feel choice age. Whether by whose owner explain green message.,GBP,5069.13,C,1,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/28.0.894.0 Safari/535.1",2024/08/26 00:47:35,IBAN22433778338368583144,RQK94,1
IBAN94454452047751017560,DZ,PJOW8,XKSQ,1,1,Yeah dinner yard painting side. Already structure eight brother pattern together.,CHF,459.1,A,0,Opera/8.19.(Windows NT 5.01; af-ZA) Presto/2.9.162 Version/12.00,2024/09/09 06:19:13,IBAN11479287656154230050,JRQTA,0
IBAN31655162179722038538,NL,TOD1R,KCU6,0,1,Camera store administration key their. Minute community officer computer computer water. Thousand discussion choice investment.,USD,571.18,W,1,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/15.4l7773.0 Mobile/85E206 Safari/534.1",2024/01/19 22:53:38,IBAN19553268502275358748,I5AV4,0
IBAN12015178411842294651,KG,7CGJ4,6I1L,0,1,Adult off chance movement manager. Piece allow control certainly although specific.,USD,2234.26,A,1,,2024/04/27 03:53:02,IBAN49668012268832010120,TC5XJ,1
IBAN96289603598884096523,KR,15H55,,1,1,Plan do exist while interesting listen. Part machine blue machine.,JPY,5446.71,W,0,,2024/10/09 21:28:56,IBAN85502193486874900105,TKJNX,1
IBAN62007552011495791984,UZ,14BI3,MZR3,0,0,Along soldier general best. Born popular issue life management. Student offer strong first friend.,GBP,6577.86,F,1,,2024/07/14 23:45:07,IBAN79398627235822721936,HQLC6,0
IBAN83714725179544733623,IL,KNSDU,OX08,1,0,Word professional know fact local bag cost. Improve prevent form. Week various dark. Too sort suggest chair serious hand security.,CHF,3841.78,A,0,Opera/9.79.(Windows NT 6.0; fil-PH) Presto/2.9.169 Version/12.00,2024/01/18 06:14:25,IBAN11100566762982914913,9PZP5,0
IBAN50794410401849584286,MY,OT25Y,2O7X,0,0,Crime rich from task issue leave movement. Chance health although do law. Government religious grow skill energy weight purpose.,USD,6739.34,W,0,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.49.7 (KHTML, like Gecko) Version/4.0.4 Safari/531.49.7",2024/01/26 03:30:37,IBAN07844575931402860778,9MWN2,1
IBAN38077215425611565838,IQ,H8BPS,JC3E,1,0,Else board owner soldier her blood. Ability wear star himself.,JPY,6283.03,C,0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/45.0.879.0 Safari/531.1",2024/11/14 23:29:13,IBAN71347248607208413912,LY2M6,1
IBAN12545879366172834349,KN,FWZ2K,0HPP,1,1,"Age until police south.
Available film great. Ok could five month top girl.",USD,7671.5,F,0,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/17.9j2979.0 Mobile/73J906 Safari/531.1",2024/01/04 02:15:53,IBAN66223895060029410330,,0
IBAN57941105687268800358,TL,0W39Y,TQ7D,1,1,"Government tax prepare yes do how.
Present yard dream civil. Hope want fly. Blood model school risk.",CHF,7079.08,A,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/35.0.812.0 Safari/533.2",2024/08/10 02:07:21,IBAN93181161008032030616,69YHY,1
IBAN14656500321762491214,FR,TPO0K,LF98,1,1,Personal sort agree democratic. Nature ten sell how boy quality whom. Girl let certainly plant month position any.,CHF,8773.41,F,1,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),2024/09/18 11:40:30,IBAN85454227951270019475,,0
IBAN75438847871994136738,BY,KBNWV,RZ22,1,1,Always capital professional line something analysis strong. Practice only federal of ask ready better.,USD,7427.22,W,1,,2024/05/14 22:50:32,IBAN51593413520577191194,HTWME,1
IBAN29779294172101410613,RS,BOYHY,UJN2,1,0,Two series she. Possible decade after plant deal writer vote.,GBP,1519.05,A,0,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3852-06-11 16:35:53.276314 Firefox/3.8,2024/09/08 13:59:34,IBAN17578686516412112545,X7B4G,1
IBAN89380858799321183359,ZA,PKTFW,O93J,0,0,Industry region commercial him policy and left tell. Must account prepare bring. On nature last billion.,JPY,1536.93,W,1,,2024/05/20 13:45:02,IBAN23970390112598513134,BR6UL,1
IBAN36665631206460568468,TD,074QS,L60O,1,0,Minute value detail. Color some several reason sort by group it.,JPY,8692.77,A,0,,2024/07/02 13:53:53,IBAN46087123784544107565,NFI4I,0
IBAN20387201398422102188,MX,,,1,0,Miss success to whole return. Because stage team catch. Middle president glass game understand technology.,USD,3331.78,W,0,Opera/9.28.(X11; Linux i686; zh-CN) Presto/2.9.184 Version/10.00,2024/03/27 04:38:39,IBAN07623335384948976465,47EQE,1
IBAN56951250305050265306,MW,TRI1E,GSAN,0,1,"Dog idea happen offer. Go war find.
Production key major make light theory doctor. President himself window show member toward your.",CHF,9474.25,O,0,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/56.0.892.0 Safari/535.2",2024/09/02 04:45:25,IBAN81924199922939911479,DPH4L,1
IBAN05426695062835519538,CI,Q4JCL,761E,1,0,Standard top city ten. Cultural big purpose chair fill. Option research Mrs miss certain. Him help speak.,JPY,7881.66,O,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lb-LU) AppleWebKit/533.2.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.2.3",2024/11/11 04:13:11,IBAN20383226435381407107,8T5YT,0
IBAN81840656330045069222,CY,MQCQW,WHFK,1,0,Risk fast professor whom. Player less office. State thing war window.,EUR,1170.7,O,1,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.44.6 (KHTML, like Gecko) Version/5.0 Safari/533.44.6",2024/03/17 20:27:40,IBAN43190539385272250788,OZV9Y,0
IBAN30734441192318089559,ML,WLP76,EGL8,1,0,"Word vote serve that present. Tonight would third. Yet keep impact than call.
City else policy almost. Almost pick process.",GBP,5905.44,O,1,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1; rv:1.9.4.20) Gecko/5058-08-27 15:37:58.730179 Firefox/3.8,2024/05/12 09:56:16,IBAN00213503532817045283,S2YHL,0
IBAN75820824003746787933,RO,B7TJP,8E6P,0,1,"Civil peace nation poor send view certainly. Draw explain star beyond save matter.
Game top image.",USD,1281.32,C,1,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.26.4 (KHTML, like Gecko) Version/5.1 Safari/531.26.4",2024/05/16 01:35:47,IBAN74359915492578158636,EXQE1,1
IBAN25357757728989090665,HN,E3DDM,U1Y6,1,1,Least certain decision build as charge. Job thank event professional kitchen church. Discover hit help woman happy boy.,GBP,1310.2,A,1,Opera/8.44.(X11; Linux i686; csb-PL) Presto/2.9.163 Version/12.00,2024/07/11 06:22:32,IBAN81777296072648227274,9AYWG,0
IBAN68302060809336970882,KI,BRUQN,14K0,0,0,Bed seek ground consumer what hit instead deep. Kid face play show dinner father step. System security experience return.,CHF,1805.33,O,0,Opera/9.40.(X11; Linux i686; mn-MN) Presto/2.9.165 Version/10.00,2024/06/20 06:11:14,IBAN29796343448504297528,0O06K,1
IBAN83980516751146860922,UY,CNHHE,ZS3P,0,1,War face news Republican relationship tax whether.,USD,8328.76,W,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),2024/04/01 12:40:13,IBAN58058907383791904443,,1
IBAN01874016801336200309,TJ,,IY11,1,1,Sign Democrat public policy. Article data watch effect authority interest mother.,USD,2454.72,F,1,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6 rv:4.0; ug-CN) AppleWebKit/531.13.7 (KHTML, like Gecko) Version/4.0 Safari/531.13.7",2024/06/21 10:20:31,IBAN70289821906767007597,8L4ZF,0
IBAN52374179556651912409,JO,LN5OO,AK4J,0,0,"Property probably maybe maintain society. Adult he popular left fall some.
Agent model better wall worker with that. Clear keep today.",GBP,5273.0,C,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/29.0.886.0 Safari/532.0",2024/11/12 12:18:14,IBAN96268933466438241441,45VNO,1
IBAN64567456391171947420,VE,TR9G3,30RM,1,1,Walk style exactly since everything if.,CHF,2202.33,A,1,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/32.0.848.0 Safari/532.2",2024/04/27 04:26:21,IBAN82612285100987873061,TU2WQ,1
IBAN60081780276420701564,VN,577YB,,0,0,Must join morning impact conference.,EUR,7555.77,C,1,,2024/05/14 14:47:32,IBAN18314917696221413407,2BQ2X,0
IBAN11396166233384712392,MD,EJCX3,373R,0,1,"Behavior positive ready deal also. Other seek local upon.
Reason rich floor rule service firm.",JPY,7070.16,W,0,,2024/05/02 11:30:59,IBAN66164912230918352714,XUAF8,1
IBAN46997041455787570445,SL,9FUO7,617C,0,0,Success discover summer ten. Economic often race town cut group. Line clear when.,USD,4533.45,W,1,,2024/06/02 06:02:23,IBAN61165418869434958428,7CYAX,1
IBAN10464978916504288591,ER,,AYBA,0,1,Local through way baby. Turn ground truth.,CHF,8315.05,C,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_8; rv:1.9.5.20) Gecko/4576-05-02 19:10:16.172104 Firefox/3.6.14,2024/04/23 13:43:55,IBAN00289471134039162382,,1
IBAN55687209653235044879,IT,S0FXV,J1BW,1,1,"Five include product near her task. Congress indeed security back.
Rise hand people. Environment different generation suffer position.",USD,2491.06,C,1,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),2024/06/21 20:37:55,IBAN46012886684415634629,7NQ5G,0
IBAN29059146447803612392,NG,,HDTB,1,0,And project one arm person whether. Alone fast force south foot land nothing. Miss relationship show name rise money from.,JPY,8960.6,W,1,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:2.0; kok-IN) AppleWebKit/534.17.4 (KHTML, like Gecko) Version/5.0.1 Safari/534.17.4",2024/07/12 12:43:50,IBAN65559366149731075617,AL2TC,1
IBAN97896580126521664640,NZ,T533Q,E9VN,1,0,Today turn traditional thank. Table necessary quality throughout treat character.,USD,5456.33,W,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/4.1),2024/06/13 11:26:58,IBAN82355773656857406742,XDB1T,1
IBAN11956868608267369099,UY,R9KTJ,54ET,1,0,Industry by player arm health try. Morning let prepare start bad in. Nice form according organization PM pull. Street person but.,JPY,9035.35,W,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/13.9w9035.0 Mobile/59N351 Safari/534.0",2024/08/09 05:01:39,IBAN65518028363861376673,M6LP3,0
IBAN61414640841950661807,MG,I514P,XU37,0,1,Treatment thing every truth range appear black. Near produce station current. Serious manage alone game various enter.,EUR,6696.67,F,1,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/50.0.833.0 Safari/534.0",2024/06/19 06:40:09,IBAN76971984406328688973,AK25V,0
IBAN04412875602386652805,GE,6PBNA,JLPX,0,1,"Someone free without main series. Far cut reason purpose threat.
Much direction strategy nothing. Rock current rich soldier woman share.",EUR,3521.89,W,0,,2024/05/20 17:04:44,IBAN48200834206655290489,DUKM6,0
IBAN73395697676779877480,KI,CPTGH,GXMR,1,0,Happy however value investment imagine.,EUR,8301.35,F,1,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.30.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.30.1",2024/02/03 07:45:04,IBAN99473826107689809519,K0EJK,1
IBAN77795100200778180506,FM,,4OBM,0,1,"Then black situation mention base. Tell season ability.
Help contain herself ask very also. Strong rather food player religious.",CHF,5901.99,A,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1),2024/09/17 17:09:28,IBAN88373439728023659884,FX18S,0
IBAN18001486965150810197,SC,,GL3E,0,1,Population whether cold else service improve suddenly. Event light policy maybe. Section suffer gas government stop.,GBP,4704.4,A,0,,2024/09/01 17:15:51,IBAN27992117870880356849,82WRN,1
IBAN86393086235779877380,MV,,ZKUS,0,1,Number most chance reflect my free personal. Pass product grow carry east material unit.,EUR,9807.17,O,1,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_2; rv:1.9.3.20) Gecko/5100-02-01 20:23:41.701752 Firefox/3.6.9,2024/05/19 04:26:22,IBAN50750261264923048228,TV97A,0
IBAN97857921398497159191,UZ,E14MP,7JDY,1,1,"Factor bed along half goal bit man. Month town full money way own material.
Change say finish throw. Information we sure reason for.",GBP,1573.65,O,1,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1 rv:6.0; hu-HU) AppleWebKit/532.49.7 (KHTML, like Gecko) Version/5.0.3 Safari/532.49.7",2024/03/29 20:11:29,IBAN12127051510969057371,H5DMP,0
IBAN48176562044379189787,DM,VFR31,TNRY,0,0,"End enjoy medical black. National than truth. Important deal government certain call back.
Agent effort high name adult.",CHF,5199.86,F,1,Opera/9.25.(Windows NT 10.0; br-FR) Presto/2.9.161 Version/10.00,2024/05/03 05:51:52,IBAN01475391123888660501,VAVE1,0
IBAN34568780511207384773,PA,WXYWJ,,1,0,Policy become conference meeting. Rich practice stay Democrat institution red practice.,JPY,960.57,W,0,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_2 rv:6.0; mag-IN) AppleWebKit/534.1.5 (KHTML, like Gecko) Version/4.1 Safari/534.1.5",2024/08/05 15:38:09,IBAN65725974536336409239,YMFLP,1
IBAN53780353328393885194,IE,GHAXV,3N91,1,0,Red positive answer near season worker. Heavy western push move explain discuss force. Vote mean tonight.,USD,7883.11,W,0,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.13.3 (KHTML, like Gecko) Version/5.0 Safari/532.13.3",2024/10/24 05:37:10,IBAN05156354132282363436,UU777,1
IBAN56056970437549567765,CA,MCQC1,ZIGK,1,1,Station less appear morning. System sure tough drug teach resource. Party lay run right impact statement.,GBP,1169.81,F,1,,2024/07/28 10:28:42,IBAN00018456533308678617,79B4B,1
IBAN56455200978157887721,SO,1V6ON,Z6AZ,1,1,Boy necessary produce grow from. Reflect half key learn.,JPY,6605.67,W,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0),2024/06/15 20:34:07,IBAN06366610655624042338,Y8HHG,0
IBAN71119648184781954134,PK,R28CT,S60S,1,0,Close still these edge sign author. Particular course evening these quickly music film fund.,CHF,2117.82,F,1,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),2024/11/09 05:02:34,IBAN86189695238340615309,,0
IBAN82321627624222693075,PL,QC618,R5X7,0,0,Some road stuff former report road. Book situation state new mention. Industry agreement care cover business dog beyond.,EUR,4711.45,W,1,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8 rv:2.0; mai-IN) AppleWebKit/534.21.3 (KHTML, like Gecko) Version/5.0 Safari/534.21.3",2024/09/17 02:24:59,IBAN98123082616782856464,WSNZ2,1
IBAN58010426174432139108,ZM,6LJWO,BVZ4,1,1,Class go become authority at meeting. Free issue defense try agreement.,EUR,7447.62,W,0,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.22.1 (KHTML, like Gecko) Version/5.0 Safari/534.22.1",2024/04/23 09:08:29,IBAN76640253852252824490,UA381,0
IBAN26065080236054481856,TH,3PYW1,ZWHN,1,1,Candidate space thing information cut manager plant. Study professor how speech glass cost.,EUR,1131.06,F,1,Opera/9.41.(X11; Linux i686; sc-IT) Presto/2.9.171 Version/10.00,2024/05/08 02:50:32,IBAN07566648286286216544,VFUXV,0
IBAN50103491971363927815,GH,17QFD,EDCZ,1,0,Coach save several theory art onto available number. Former particular drop pick.,JPY,3171.34,O,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),2024/10/03 02:17:58,IBAN72631515574983562464,PB9FS,1
IBAN99237628684980833410,BT,YTBEZ,3OTP,1,1,Why consider head you opportunity brother behind drive. Protect foreign miss. General half consumer ahead trip policy.,GBP,8452.53,W,1,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),2024/05/14 16:58:58,IBAN62162013884149955164,539FB,0
IBAN23821839303503984279,NI,TZMFA,YJKH,1,1,Suggest suggest different term foreign value nice. Security third itself catch. Western third early agreement father avoid race.,GBP,377.89,C,1,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),2024/01/21 19:30:57,IBAN45973209455857507466,NT25V,1
IBAN53485761513769415669,PY,SFAS3,L467,0,0,National live themselves glass century describe support. My type six probably myself TV positive.,USD,5544.56,C,1,Opera/9.28.(X11; Linux i686; mai-IN) Presto/2.9.165 Version/12.00,2024/06/13 03:23:52,IBAN36380421782159091515,LAZDB,1
IBAN70209338755339495590,AT,,F9U8,1,0,"Building always local recognize.
Series part use piece century camera. Admit star speech. Together such health reduce.",GBP,3845.25,O,0,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/57.0.888.0 Safari/534.2",2024/09/14 00:54:41,IBAN75539891366858534775,7QSGS,0
IBAN38262814595196569027,DO,V0MM3,,0,1,How firm set tell likely. Expect network lead picture claim short again.,EUR,407.22,O,0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/25.0.889.0 Safari/536.1",2024/10/12 05:09:01,IBAN69369218247013299759,PNKLZ,0
IBAN12156758717977199064,PG,SDYTH,SJ2J,1,0,Say nature some enough. Boy must outside within paper without. Fact eight beyond power area then threat.,GBP,9171.22,F,1,Opera/8.41.(X11; Linux i686; kl-GL) Presto/2.9.179 Version/12.00,2024/04/16 03:19:57,IBAN04638882630339540597,QMSNO,0
IBAN95424036330917124086,SA,CIFQL,,0,1,Name plant unit green. Development develop night do. Themselves teacher size happen.,CHF,2461.88,O,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.0),2024/07/21 03:37:56,IBAN56894083434919305454,FFRI8,1
IBAN26622864518932295396,TO,4Q6CB,7JPD,1,0,Before fine reach forward discussion nice record. Wait score than.,JPY,7983.33,A,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),2024/06/04 23:15:56,IBAN49244845477526286583,YH88L,1
IBAN71322178183380689729,KE,16H5M,RBD3,1,1,Visit assume eight return. Oil production man during government wear remember now. Trip most foreign power those Congress size.,EUR,8041.18,O,1,,2024/01/11 01:47:19,IBAN99097000242409399306,3UCBX,1
IBAN85418286937521583838,CY,HRQ8F,N0GB,1,1,Station degree rise in chair cell democratic report. Result face movement purpose human movie cut. Event heavy best their prepare.,GBP,1663.29,O,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/14.4w7209.0 Mobile/26H030 Safari/534.2",2024/05/23 03:23:08,IBAN87258781803725040932,O04F7,1
IBAN36246116473872659408,CN,,JOGR,1,0,"That ten reveal ok policy. Energy two read western develop. Shoulder song sometimes.
Fast teacher indeed office.",JPY,252.84,A,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),2024/07/21 01:16:08,IBAN90514754971262909640,MBZ66,1
IBAN70104645946848845395,CY,1OQZV,V0NA,0,1,Condition specific situation rise. Soon shoulder fire since indeed event collection theory.,GBP,1151.36,F,1,,2024/05/29 13:27:30,IBAN40277725350370962229,22ARJ,1
IBAN38342118749482325261,TD,RLAEH,EPTC,0,0,Join front some feeling. Who ever area low later so trip. Mr nation visit PM indeed system.,JPY,7857.93,F,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),2024/10/28 07:52:11,IBAN96333346480083427217,RE1AD,1
